task_id,발주번호,project,산출물,산출물_옵션,고객주문수량,발주지시수량,대시보드,과업지시서,수주처,과업지시일자,입하예정일 (from movement_산출물),입하여부,지출결의,발주서 생성 요청 일시 _ test_수현,발주담당자,과업지시월,과업지시주
PNA38461_0716_2121,PO074685,PNA38461-26년7월_재고생산,골프공(화이트/타이틀리스트프로V1),,,312,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=recN3KZl1oFRbPhaJ&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074685.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/IRZy9rHKCkpfZsfDRAtIxg/F4G6InrkEl1vQyfuZCJs8HzwwnAijTX63rM-E2yuA5V3WKhWBoWnBHXut_hTI3X0l5bpsPrKaLved3T8DbZEeuMhx3bsHtFoj_sn6XNo7At2ZHgZhXETgD_tGeM3y0hKLln5lGr_C6aYFk5ohKrtz7-eSz4LyUcEr1okO6e_49zzpqK4Xd7Z2uuMDEDk5oo_/Yx44PZUnl2ceiLpZv-ViHsH5bazJI54R6T3pLmagSAg),주식회사 연준프로비전,2026.7.16,2026.7.22,,26.7.20-7.24_주식회사 연준프로비전,2026.7.16 11:12오전,김하은,07월,
PNA52919_스탠딩 휴대용 선풍기 | LUMENA_A1,PO074554,PNA52919-성공홀딩스,실크(스탠딩 휴대용 선풍기),"실크, 스탠딩휴대용선풍기",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=reciTvkVpJBz3EJ43&Aq5EA=reclTQjLGlJxJj7nU,"""Order_,PNA52919_StandingPortableFan.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/Q1BobkkLMsPrm_WCBLLXHQ/eIQrOQd0pqBj_cR7T1EDccWkG8H88C4U58-wkTmNZSXapT7JzMl9wQh2nki9feNIDrUt6rUbewWANW0DpNXwCJoSOPxj9GrThfflWe9EQ56t_sBHKXI6c6i6O-b_H9pOS2bnrCWts8Xyp_mGx-qUGMTIjPX8EFIfRYNVb0i__5qzxlx6mTcdxexEszY7IFcr/4lCgzMYqNQ2UJ2Y0expIUJJMA_k9XNn4a_5ILGQ0IpE)""",(주)루메나,2026.7.9,2026.7.20,,,,육승미,07월,
PNA52417_메시지 캐리어 파우치_A1,PO074723,PNA52417-IBK기업은행,메시지캐리어파우치,"메시지캐리어파우치, UV",50,51,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recSAU8p7Jquuzubp&Aq5EA=recZ5UWFQJThz4OtC,"""Order_,PNA52417_MessageCarrierPouch.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/o1FFxQ1eGVrZSetP96fSSA/da_ecyjefXz3HQUnjfkUD7_wc58Qfr64yM3qu3lElpib66t8X8Tym8we0oMc_dodHs1j3RE4qwvDZMHzsJ0V-sCboKn0tMx0-nKJKAY_gIZ3f-3e7rUL2-M_QEYQcmkdBMXkiEO8wGUkEJjo7emIid00pOGVLpq6kl5H8K4GqVWYsWXsqioyHyanVapg_w1l/6Zetxm8xqsSUqhQbESM3ir4JbEuo472ibzarrqT4cuc)""",(주)뮤스트,2026.7.16,2026.7.23,,,,육승미,07월,
PNA52863_칠링패드 냉각선풍기_A1,PO074657,PNA52863-ARPI,칠링패드냉각선풍기,"레이저각인, 칠링패드냉각선풍기",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rech00MqwQX3pQ2d7&Aq5EA=rec4ac0Va0vA715JD,"""Order_PNA52863_ChillingPad_CoolingFan_Laser,.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/AAf_H3iqmvE4pC89wRvyFw/HMBUHECd92LeHAC3H8WN1u3sdPwRdWC3eQoIIOYIuZkBqYqxPCMW4wFWNXBGc2O2HfeOtSbQxSxcXOFiyZtz7wS7VZkWIgvi9G0jPxEsGCAvNQG_nSdWxKQpUltoQmmkj9OQj73sYUr6Ga7P1WmcVL_XEmG8juIDFAb2tr_ZV6_uTTQ8imBkZMyY3hOtv_r3TXpexc7961-7g3_h-cP7Dg/mlOT7Tr22Bd_wpb5YbruCGefZHxpKl42c0B6CJ_-JTY)""",(주)쉔코리아,2026.7.15,2026.7.22,,,,육승미,07월,
PNA52459_스타트 씨드키트_B1,PO074628,PNA52459-나이스홀딩스,우드사인(스타트 씨드키트),,170,170,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recW3jE1jhvpx4IXw&Aq5EA=recjzhT9FSaUwUg3y,Order_PNA52459_StartSeedKit_Woodsign.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/hwzWlzTi9EliC_uD1kkE_Q/QNIpIoA1Ozu2kcoYCS-fDc7Xg8ARjVUCK_1VC4n4_UXjJncrcN2HvTAzmJijgA7r3JtF6sKoy7q-SCcYZ8YMLVjrhT0N7TWODbqmRgt4YHCo9L0cUi8GSJ7kbgCRug3uLc8xFSqV3wK-sb-MJ8Qoym_ITYIjxdIUBtyaY_9O54LBvQJwP29TDJ4zAFdnykWSRnfOo1vA0AJh3__ZcQVSAQ/oHN7oHnCzBHg7H6v81GG3wZSLWGnDfnUhMhvRcmaS74),공방플러스위드,2026.7.14,2026.7.23,,,2026.7.14 3:06오후,육승미,07월,
PNA52459_스타트 씨드키트_A1,PO074627,PNA52459-나이스홀딩스,캡슐씨앗+압축토 세트(스타트 씨드키트),"캡슐씨앗(케일), 압축토, 약포지(케일)",170,172,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recy5E1bntz2H1cqq&Aq5EA=recjzhT9FSaUwUg3y,Order_PNA52459_PO074627.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/EDmYi-oajSigJogBppU1Gw/4YX8vlWZHeuAbqPoAGPi6TOREp2TU-eL5GBZaIhdtCCtdFwGCNdgEAOT_doWiZlHAbdGYLARYZyQJMAbzNQNIXWtfCLw7HNyIeVh4xYgTHj6Rb8a1im6bbRcRJqv3V6SvOAs3rU0lNIVO9Mmug3DD49gm1LUHRlL0FOG5rqGRUFp10lpdAFCyUIIjNAPjTdf/1-9Zdksf4cco5fwBmcn18_MlUwGXBzHqs7etcgQiy_I),그리닉,2026.7.14,2026.7.23,,,,육승미,07월,
PNA52646_포켓 마켓백 [1]_B1,PO074377,PNA52646-플라잉베어(메리츠증권),핸들슬리브(포켓 마켓백),,500,530,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recfgVeeBOPpbuRY8&Aq5EA=reccAQSDQgc4RR7I3,Order_PNA52646_PocketMarketbag_HandleSleeve.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/i5zanYF53gLYDyhCws9hqQ/7ZJwUlWHSTohMUyv8F-YksbdRjJMm7jWlz5PfXiYyfB-KoW_7AqJtdS5v5b6K-zoMsHBIfbqRI3PFwDis1-5MHZG0R0rgWq5NK42vCnnARgFnOrvpnPvFJPkjb-y6rT3KtJNMdC-fWjvTP30iXWm-oDRAGlt650z-vQw1OzQkwWDEi7xVhD247qyvog7GibuV-KwZlPEdzcDLarBE2-bLg/O0ZTQUMMZhxaOrwCG8SaFDukhKcwKXTMn2fyT1t64r8),서울디지털인쇄협동조합,2026.7.2,2026.7.22,,,2026.7.2 2:55오후,육승미,07월,
PNA52791_포켓 마켓백_B1,PO074502,PNA52791-유네스코한국위원회,핸들슬리브(포켓 마켓백),,1000,1050,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recnSbjJvFoPCMaQD&Aq5EA=recXtLOiB5ZIFe5r4,Order_PNA52791_PocketMarketbag_HandleSleeve.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/jf-UAfN_poCnXVPIRaxacw/PVYbs6Xwu9cVLJHisgdq2MEDDtfrGk-Y7Jei03WGWFgac82yAQ1gNv850WnPrq0aoySfNhECCq3trpImlY3aItLRof9SYlP_jn3vBRsIOLUanwenVxw8BbuWz4QMdoYQyq3P2cdrs6W6w9XVAz2pOu6-da1dsNNfwuA1CpfOVR1uC3sTo_GtrfGHztQPRzC2rSGQDk7-rlgl-w1Tw7BVJQ/nbAlRP3iK0n16NqiXmRuoSLQzVGcWuxEMyfZwrChG44),서울디지털인쇄협동조합,2026.7.8,2026.7.29,,,,육승미,07월,
PNA52924_페이퍼 샤쉐_C1,PO074566,PNA52924-가빈컴퍼니,사각스티커(샤쉐_낱장재단),,220,230,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec24rz151d2ewpvT&Aq5EA=rec2yUNWjXb62WYal,Order_PNA52924_Papersachet_Sticker_46x160.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/mP8gtIsfvzXtId_RICgynQ/3_b-xzNaQrj-piyX3-OteCMyZhNb0SeXGs9JAwfD_wkD7GivrJBbWDt5K95Xu1o3_cbXK8TD9THtJzU2_AMylFEch9I56RJrfxKmP-TyOYygtLg6R2ScwdT4EIUoHppGIdKr6y-9qQqdJ2NxJ99m_kJ5S1a6AOrpvYY8ByN0jithRF9qDH51KJZacJRK23t8l0ImYno5R4_S42wCZT1-NA/FZqBApFys0KXZZhjKMyiSVQiDI53U2j3l0RqNSbSVtI),서울디지털인쇄협동조합,2026.7.10,2026.7.22,,,2026.7.10 2:38오후,육승미,07월,
PNA52766_Solid 스탠다드 G형박스_E1,PO074586,PNA52766-메디테라피,사각스티커(Solid 커스텀 G형 박스_L),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec2EnmfRepVF3X93&Aq5EA=rec0n8QpVvUShScDX,Order_PNA52766_(A1286)_Gbox_L_Sticker_62x180.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/n5zGgwojKcN_xMyM-8NytQ/C082mK2MLalvTfVFjMgZ5TaYdpX0SLTckyM38W_L2S4Aqc26cMpb-FRlbqLxFjwcDelvvgQqPAImJW-161y-BwBsFUsVexGmincXkHAFQOHoQO-j8R1cRkN5MJZMTejy0j5fqvLtehfARwzrC3QHk_FRQtnCWA5qBENbE36vITl-DmSskOoieh_OjgAa7GkMAvc05Q_J3fh0nNEk3z_4gA/5d9wgGlBZnBzrIGGr5_DVBsg3FQdV_ioE94sMbjMUBo),서울디지털인쇄협동조합,2026.7.10,2026.7.20,,,2026.7.10 4:52오후,육승미,07월,
PNA52896_미스트 워터보틀_B1,PO074580,PNA52896-MAL,사각스티커(미스트 워터보틀),,50,60,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recOG8jFFfomUX05D&Aq5EA=recS8CYx5gPs0zcJ9,Order_PNA52896_MistWaterBottle_Sticker_80x75.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/IewO7tD-q0WugScvBKbCGA/Bf0I3HiPld9b06O0Vbu8atqfan1KugTY0N0laQm26PlpPU1KfeQGokpGNSOOASeyauRbGlH0_vK5WUF3x-ZyuQ4MP_y_xj7uqYdxVbQKVJ7c30bFSRx5vtZ0hThDumBsbKYaXKKMRCvDhfsqEIIuOhQiBJim4cItXaw1zEPNP9HN2J7Hre3JvWeeQWpUmKZSLRVH8_jnnzvKARFV536rCw/w3f9ApsFfsiSHYM8HzVoUegxCMyOlCke4Pf32y38cjk),서울디지털인쇄협동조합,2026.7.10,2026.7.20,,,2026.7.10 4:52오후,육승미,07월,
task수동생성_휴대폰스트랩배경지 CSO 샘플(블리스터),PO074599,,,,,60,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recC8UvmXWatSlUO3&Aq5EA=,,서울디지털인쇄협동조합,2026.7.13,,,,,육승미,월,
task수동생성_휴대폰스트랩배경지 CSO 샘플(실버팩),PO074600,,,,,60,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=receUK1Kq0qkOQtVQ&Aq5EA=,,서울디지털인쇄협동조합,2026.7.13,,,,,육승미,월,
PNA52795_브랜디드 피규어 키링_A1,PO074602,PNA52795-메틀러토레도,배경지(키링),,200,210,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recEXHVOUCtaQqJew&Aq5EA=recVdH2kcvnolTwRj,Order_PNA52795_BrandedFigure_Keyring_bg_paper_76x108.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/pFVYTfbGnRN8KCXnXYrbNw/pPEt_y7pSA3bjbHqeW-vknqNTa0Uv2tOC1SUuxhL6bdcvFI4uJq9h1akY0cA7rrURKaJFHBKSjU8Yh0iJjhcOoVvUx7lDS55S--jQryW57I5F8VPCL7jQ2fl8E8Bm5Uiwz1hmB3ex7q3rBbUFg1xylCnCMOUEt4DzKMLltc4kYO-aG9n30oh6sepEbeyll4tNVfFtgxbdzXWdUNe9MyEC6wRCHvFkoHOpXRDuyj-KI8/H6Mi2pKV04eeGNmoFJ1PkU_6RyBpgFNYF4NkYRbdqiw),서울디지털인쇄협동조합,2026.7.13,2026.7.20,,,2026.7.13 12:08오후,육승미,07월,
PNA52955_Simple 슬라이드 지퍼백_B1,PO074611,PNA52955-네이버지회노동조합,사각스티커(Simple 슬라이드지퍼백),,300,320,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recZrfn8gYv3tkF2P&Aq5EA=recd1ApDGps7jJ1b0,Order_PNA52955_Slide_Zipperbag_Sticker_58x80.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/bmQaWF5kfxgEjaHYVzv0EQ/J3G7ygqlvSdC91c6J9KBvH5TO7FX7-fnhikaErbQP2MdlMIK-49HjUjJA6wvQeTxs0mbwwsRCwErUQAWwbMvlY7oE55kje8m9kQj4ncXiClBerL0ljEMG4Xbp947wvsWS8TCaqt2oHu5b5eO2QwpjS4htfoocP23scYajC0VXwj-gtYzrZ0XumhqZJ3llApYf9y3pnwri8GocLf0vWh_5A/6Dk1Jw8OOTA9r2rRRv02YdYpM477xJS2ylRBYxfO5o0),서울디지털인쇄협동조합,2026.7.13,2026.7.22,,,2026.7.13 4:39오후,육승미,07월,
PNA52913_킵세이프 마그넷 배터리 Slim_B1,PO074615,PNA52913-TheLivingCompany,사각스티커(킵세이프 마그넷 배터리),,150,160,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recB8cEnj2CowpdWc&Aq5EA=recKZpaDtsJAz9POn,Order_PNA52913_(A6562)_KeepSafe_Battery_Slim_Sticker_72x62.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/ngATitaGWO6-Gnob2RzU7g/p-ZKv3pd1JCJpWzjvJFniycON12auTd1_PtqYHJ2iDP2PMDG5UmoiAYx0pOao6dxi6Dqn31SKtmwwXgqZFbeCsvr0bfP3Y4WwqEFjio1bvAJMst-nWf0ysf0_TRT2kpH6AeQLtLX3uUBD0zWPTuNWmU1uYURmuYIJbZln2vz-_gnNpmHEBRwaqRrAvrUohN4V1IvOWvkavVNx9vS5DFztXSFGnz3X0i64MNU7NsZDJY/vngd3KklyTqGuKx8w6Ck1_vCzBDhF2HbrCfYZeDCwuA),서울디지털인쇄협동조합,2026.7.14,2026.7.20,,,2026.7.14 10:52오전,육승미,07월,
PNA52958_오아시스 미니 마사지건_C1,PO074634,PNA52958-CJ나눔재단,사각스티커(오아시스 미니 마사지건),,50,60,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=reckGVoOvauL0toG9&Aq5EA=recOyDmAu4rtixX72,Order_PNA52958_Oasis_MassageGun_Sticker_62x132.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/IX_BUP-x6O8xrsIAjnAOSA/tDBd5KAOAQwJUdXjbvdxX1WppofcR2aOKeaOBHdwWq5WFzqpKU3PxXRuWxWV5omdI-uhSrV8Mx_-7103jCk_BlMK-ZehJ3Xx78VUz8R9EmPqcskhveXLc99hhtx_5UDPs3ZldQR_SCLTSu6axkj92E-hjAus_m-5UTMlAF3690NqLDKEh46EmDV51z4J8ILbattJBwmzZYBGYtUwywnVzg/Hrj6Ovx2Y1UT8RGfTd-j42d50kyh0lUhnFNWfGOvdmI),서울디지털인쇄협동조합,2026.7.14,2026.7.20,,,2026.7.14 3:06오후,육승미,07월,
PNA52958_오아시스 미니 마사지건_D1,PO074633,PNA52958-CJ나눔재단,웰컴페이퍼(오아시스 미니 마사지건),,50,60,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recUThMP9JjvS29EC&Aq5EA=recOyDmAu4rtixX72,Order_PNA52958_Oasis_MassageGun_Welcomepaper_155x146.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/anNy4mie0yC4RRyaHYhRdA/F3VzaUf7JUwfiKVHJamSkpdu6cbnp1nH8GrWGoRhZCwg0fTJ6MEUIs52ZufXQ5AeqHpc4Zcn7JDk2SGwSt0-2PBIwkaqagRiizd6myPJQAOC6n3ODN6p1k0mh-1EBTTW38NxKh85qH1zI_kDLF5TG0UbIoRPWAlfg8PUU1vUuWMi_ztC0wv5aw88bD-R6KEliD3EcEopAa22kjkpS2WwgHG-zhtd5kCkbm3GrDoyoj0/6vLUW4ctfnycDUyDEe43rqfBfnLjVHdXF40urv8E1hw),서울디지털인쇄협동조합,2026.7.14,2026.7.20,,,2026.7.14 3:06오후,육승미,07월,
PNA52459_스타트 씨드키트_C1,PO074631,PNA52459-나이스홀딩스,브랜딩택(스타트 씨드키트),,170,180,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recrxm3NX6ZGMmiuw&Aq5EA=recjzhT9FSaUwUg3y,Order_PNA52459_StartSeedKit_Branding_tag_65x25.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/8vt4hjDJ5q9ht4YVx9EIYg/NNqvQyGLmONoxhX2bqHeOVQ00tbUxG-PDgvW-qbL-mqpYsVP0OcVB17RIxT5TOTW3xm3QBDqyh8MCcd5lXrtyC7Ffa_310p3zkcky1L3b89lflJYzjubtcrVTVKGUeHvI2smoZp4etUenBbXM50RkIFU3h5IVYLAD7OzLTQ2VtawyqEX1IkeL_PU4cWk6qJLf0Yd2K_q-bagM3VXzzdIMw/WOqY3eck-W-6qRUC7yqwuMVABBlEc21aAs3opiMpUXA),서울디지털인쇄협동조합,2026.7.14,2026.7.22,,,2026.7.14 3:06오후,육승미,07월,
PNA52459_에브리 폴더블 멀티충전기_B1,PO074629,PNA52459-나이스홀딩스,사각스티커,,170,180,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recDsLz5Cy82ptNDa&Aq5EA=recjzhT9FSaUwUg3y,Order_PNA52459_Every_MultiCharger_Sticker_72x62.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/xaMNZ4Zr8xgEg5Jb4WbkBA/7aXMl7O6k1eaXjdwvCeXk45MGtiiNEOVT2RI7Xh4zfPZkbQU2V0FqGnROn3za7Ebuzdz2RDW0dIhRY-3Dg_SmPC8i-pFsLxlst_78AVH85RKMa5ONNYiWjYt6wpbTXIa6osnio-lOUhH0f-GMeu2PzI0QhlobIsJTXFyZe4v_wbuXLozjJ2sY34KwcIg4Bh5--0Hjlvu-J6x6JEZgC7Ahw/pdGplNAdQb6WlhQfmGbYz0SRg07ldaerj8Lkykmu5vc),서울디지털인쇄협동조합,2026.7.14,2026.7.22,,,2026.7.14 3:06오후,육승미,07월,
PNA52459_스타트 씨드키트_D1,PO074630,PNA52459-나이스홀딩스,웰컴페이퍼(스타트 씨드키트),,170,180,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recJHbzDyt3PXbPCY&Aq5EA=recjzhT9FSaUwUg3y,Order_PNA52459_StartSeedKit_Welcomepaper_40x65.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/DOpTtOQLCtVTw5ngH29JXg/z2r2Dn0ycXVF1-OFSUpo4-B3x64UD2KA_KLGa0ua0hRcnLsrqG3uJGeA8juErlcyqf7qGIaqy43V8WC7yVTan-Okc35AnvF-GQKyfxr1cS5_Awhq82xpJnoUMDV9HMl9XCpAeAWdDnhGA1SKBC-RUzIBBbS7AkvjphsOIg2uPu0_cYLJziRdLASoB3byri3Njh23X91yqcM9TGe17wnd6g/KxT-Zde8xLlDMCVXUzH8nElmojO5-KI8PlKROWn7ovY),서울디지털인쇄협동조합,2026.7.14,2026.7.22,,,2026.7.14 3:06오후,육승미,07월,
PNA52872_비주얼핏 키캡키링_B1,PO074644,PNA52872-생각하는늑대,배경지,,200,210,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec9gqYutbK8RsLVi&Aq5EA=rect7VbwGn2N4dInk,Order_PNA52872_Visualfit_KeycapKeyring_Blister_bg_paper_77x171.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/kaO72Xy8j6TX4khe7Arx9w/rIOc5I2cKr_ErKoB3bb6CNafhZ6uL1k3GP28ic0-f3DdQZ_aQOeDYQT6Gj2_uW5_mEwmUagAky6HJ8d2RIkS_0yRa53KWuxqKNsoXsIr0Fimn0hIqKod_I0TDdFUTNtrqSYk1uUyA5aEnxytTL-Mvl2U78JNeOBIVcPzZoxi80uFfELSnieZyewytL5baV7V2zKpGgB-K5jrP0m7f5fM4-wERgj_h-CgccWXOqc9B30/eJFYdunDr4W4bKoHbAl7wC81JSVulZ45S9tAz3gl5Vg),서울디지털인쇄협동조합,2026.7.14,2026.7.20,,,2026.7.14 4:25오후,육승미,07월,
PNA52876_카드트레이 피규어 세트_D1,PO074642,PNA52876-희망디딤돌인천센터,사각스티커(카드트레이 피규어 세트),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recN4pe1yWhXvgGpH&Aq5EA=recjllJDijP0H79ci,Order_PNA52876_FigureSet_Cardtray_Sticker_84x76.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/4FN-WE694fNaYYJRw8bdlw/v6EEQceL6ux3v8eeVvtVm-nZjg95zHzzkcn4VTg3hqvO5nuI_1axkoNoGgF8aFNSMOXfc3H67GhHgDc7mkwCg-mBwRN8G0lEzoHlo6q_3o_ef0m8MzbtuDtZT-7o7Ev6c5zHeY3w0-lXMomozLgRi1HUIKyfwlJwyMcjf8j2cVtHO77nWiEnw-LinI8QlYegfKqayTYCkFLJtpLoJTntIw/_bwE4sHI1dIRmXjAWxxQ98rjnJPmzc1k7s30dVkmvlc),서울디지털인쇄협동조합,2026.7.14,2026.7.27,,,2026.7.14 4:26오후,육승미,07월,
PNA52876_브랜디드 피규어_A1,PO074641,PNA52876-희망디딤돌인천센터,배경지(기본),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec6qKMzMsiWKd7Ib&Aq5EA=recjllJDijP0H79ci,Order_PNA52876_BrandedFigure_bg_paper_57x65.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/qVgHaia8qt53X1AM2Rl2MA/hdOWPkhuMGIRck35Mr2uXmxe9PQar2FEs80IaP9ROmZ-PWRlNIw8lAl7hoY3lDBmd-ypCcXy-v8DNX4k5w0EjQRGe20hwbLORRzE2O2Rf6X1dFzVSnQ6pqhZ89JuB60CQweplmF74v_YxCXx3RHoFl3noyUKUzoKjZWI8H8o7X-AMe9tIOR7CtXyaP9kJSz5_yqd_sjIp8A1ymi7n8hQJg/44Bwy3TMPBZVJVKoJ0SCOsb2oeAUEGDDlxxjpFC0bLs),서울디지털인쇄협동조합,2026.7.14,2026.7.20,,,2026.7.14 4:25오후,육승미,07월,
PNA52876_카드트레이 피규어 세트_A1,PO074639,PNA52876-희망디딤돌인천센터,배경지(카드트레이 피규어 세트),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=reco3S0v4HRWXIotZ&Aq5EA=recjllJDijP0H79ci,Order_PNA52876_FigureSet_Cardtray_Zipperpack_bg_paper_100x155.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/IafN6szb4XrH-zjepRZMTQ/fdWfBSY6Rjs4EvCiov2qwna6w7VoYJ79FwpQ2-Fr9Tsz9cmTpOC5iOZMxQlURsX40N6EG0zGfaZY4UpDFr5rLHrTWmrvVqFUW0a1xZ27hb2cmjpc10B5fHAJxRqhCY_cENe_RXF9X0unL3LtmgnTLmKgaDcp8HSh3ZSVJcRBaB8pEXPwhx_sBlIJLj9iHTEq579Vzl_6pK1JMGhFsPKJoIrYjtMSwC09NeJZ2JO9Fdw/wyhXCbd7hGXgAMyS0qIz39L4h4VR_ootWLW9OvYJFh0),서울디지털인쇄협동조합,2026.7.14,2026.7.20,,,2026.7.14 4:26오후,육승미,07월,
PNA52735_Carry me 와인잔_D1,PO074654,PNA52735-삼성전자,사각스티커(Carry me 와인잔),,750,780,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recwrJVDNOgIAvgRv&Aq5EA=recBAXKpOZQFd23IT,Order_PNA52735_CarrymeWineglass_Sticker_2ea_108x66.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/QgaTVUHAzHoIdjBh8c_r2g/ZgB2Uzgps76GjSpLFg0qqzJdLSeKdnNI8vcAzmExlSqo4p0v1vBZtR7839s0v0gRP4YPAtOCZPCtcxoPs8x32z2DHQqUF5Ky2ELypNw9J5rkNL_sWnkYIcVOeqZz8KWdB04TU_oFZARoGe4EaQU6yonNI3lrr_lzyHOGXNbIAzVY8bISlcQ_UNq6WXffSS37I8oRkVAREf-UqTckg2mTVQ/C51RbXCrofDEq-Ai7pI4BRIDQuGIWYj706bvlbP28Tg),서울디지털인쇄협동조합,2026.7.15,2026.7.29,,,2026.7.15 12:11오후,육승미,07월,
