task_id,과업지시일자,과업담당자_이름,수주처,project,발주번호,movement_산출이동,sync_itemdb,산출물,비스포크여부,긴급여부,미입하 발생이력_movement,재제작/추가제작,발주지시수량,고객주문수량,이슈체크(Order 이슈 관리용) (from order),공급가액,배송비,취득원가,파츠유형,협력사 결제조건 (from 수주처),R) 판매가(최종),세금계산서작성월 (from 지출결의),입하예정일 (from movement_산출물),입하확정일 (from movement_산출물),실제입하일 (from movement),지출결의,결제일(from 지출결의),분할지출여부,합계_분할,발주수량_분할,지출결의_분할갯수,지출결의 금액 합계 (from 지출결의),지출현황,총 지출 단가 (VAT 포함),총 지출액 (VAT 제외),조정금액(부가세포함),입하여부
PNA51639_브랜디드피규어키링[4]_A1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51639-패치워크,PO071988,MM00207046,BRPK_PT4435-배경지(커스텀인쇄)(키링)_화이트+디지털풀컬러[실버팩],배경지(키링),,-,0 checked out of 1,,110,100,0 checked out of 1,33000,0,33000,Package Parts,정기(월),\0,26년 4월,2026.4.20,,2026.4.20,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,330,33000,,입하완료
PNA51419_카드트레이 피규어 세트_D1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51419-에프엠커뮤니케이션즈,PO071994,MM00207056,CTPS_PT4632-사각스티커(커스텀인쇄)_화이트+디지털풀컬러[오픈박스],사각스티커(카드트레이 피규어 세트),비스포크 변환,긴급,0 checked out of 1,,420,400,0 checked out of 1,63000,0,63000,Package Parts,정기(월),\160000,26년 4월,2026.4.24,,2026.4.17,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,165,63000,,입하완료
PNA51105_킵세이프마그넷배터리Max_B1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51105-산일전기,PO071821,MM00206266,KSBM_PT5106-사각스티커(커스텀)_화이트+디지털풀컬러,사각스티커(커스텀),,-,0 checked out of 1,,110,100,0 checked out of 1,18700,0,18700,Package Parts,정기(월),\0,26년 4월,2026.4.20,,2026.4.17,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,187,18700,,입하완료
PNA51615_핸디링 미니 선풍기_C1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51615-삼오제약,PO071990,MM00207049,HDRM_PT3920-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,사각스티커(핸디링 미니 선풍기),,-,0 checked out of 1,,110,100,0 checked out of 1,18700,0,18700,Package Parts,정기(월),\50000,26년 4월,2026.4.20,,2026.4.17,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,187,18700,,입하완료
PNA51419_브랜디드 피규어_A1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51419-에프엠커뮤니케이션즈,PO071980,MM00207018,BRPR_PT4433-배경지(커스텀인쇄)(기본)_화이트+디지털풀컬러[OPP],배경지(기본),,긴급,0 checked out of 1,,420,400,0 checked out of 1,113400,0,113400,Package Parts,정기(월),\160000,26년 4월,2026.4.20,,2026.4.20,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,297,113400,,입하완료
PNA51419_카드트레이 피규어 세트_A1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51419-에프엠커뮤니케이션즈,PO071993,MM00207053,CTPS_PT4625-배경지(커스텀인쇄)_화이트+디지털풀컬러[지퍼백],배경지(카드트레이 피규어 세트),,긴급,0 checked out of 1,,420,400,0 checked out of 1,126000,0,126000,Package Parts,정기(월),\160000,26년 4월,2026.4.20,,2026.4.20,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,330,126000,,입하완료
PNA51419_카드트레이 피규어 세트_B1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51419-에프엠커뮤니케이션즈,PO071995,MM00207052,CTPS_PT4631-웰컴페이퍼(커스텀인쇄)(small)_화이트+디지털풀컬러[오픈박스],웰컴페이퍼(small),,긴급,0 checked out of 1,,420,400,0 checked out of 1,67200,0,67200,Package Parts,정기(월),\120000,26년 4월,2026.4.24,,2026.4.17,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,176,67200,,입하완료
PNA51270_디자이너 노트_A1,2026.4.15,이난영,(주)청산인쇄,PNA51270-펄어비스,PO071991,MM00207055,"DSGN_PT0775-디자이너노트_커버(그문드비)_컬러,DSGN_PT0776-디자이너노트_내지(무지),DSGN_PT1903-색박(음각)_50x50_청산인쇄[디자이너노트_커버],DSGN_PT2503-디자이너노트_추상적산출물",디자이너노트+인쇄,비스포크 변환,-,0 checked out of 1,,250,250,0 checked out of 4,790000,0,790000,"Product Parts, Printing Parts, Phantom Parts",정기(월),\1822500,26년 4월,2026.4.30,,2026.4.29,26.5.18-5.22_(주)청산인쇄,2026.5.21,,₩0,,1,₩17785900,지출완료,3476,790000,,입하완료
PNA51286_스탠리 데일리 텀블러_B1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51286-광화문스퀘어민관합동협의회,PO071931,MM00206739,STLD_PT4418-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,사각스티커(스탠리 데일리 텀블러),,-,0 checked out of 1,,90,80,0 checked out of 1,22500,0,22500,Package Parts,정기(월),\0,26년 4월,2026.4.20,,2026.4.17,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,275,22500,,입하완료
PNA51546_브랜디드 피규어 키링_A2,2026.4.15,육승미,엠알오즈(MROZ),PNA51546-스프렉사코리아,PO071976,MM00207006,"BRPK_PT4421-브랜디드피규어(기본피규어)_컬러,BRPK_PT4728-브랜디드피규어키링_추상적산출물,BRPK_PT4431-본드접착(키링)[브랜디드피규어(키링)],BRPK_PT5052-피규어부품(헤어/모자)_컬러,BRPK_PT4424-UV_피규어상체전면_엠알오즈(MROZ)[브랜디드피규어(기본피규어)],BRPK_PT5055-피규어부품(손)_컬러,BRPK_PT4473-핸드블록(C),BRPK_PT1318-실버팩_100-1",브랜디드피규어키링,,-,0 checked out of 1,,312,310,0 checked out of 8,1653600,17906,1671506,"Product Parts, Phantom Parts, Printing Parts, Package Parts",정기(월),\2480000,26년 4월,2026.4.29,,2026.4.24,26.5.11-5.15_엠알오즈(MROZ),2026.5.14,,₩0,,1,₩55421770,지출완료,5893,1671506,,입하완료
PNA51546_브랜디드 피규어 키링_A1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51546-스프렉사코리아,PO071977,MM00207005,BRPK_PT4435-배경지(커스텀인쇄)(키링)_화이트+디지털풀컬러[실버팩],배경지(키링),,-,0 checked out of 1,,320,310,0 checked out of 1,86400,0,86400,Package Parts,정기(월),\186000,26년 4월,2026.4.20,,2026.4.20,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,297,86400,,입하완료
PNA38458_0415_1071,2026.4.15,육승미,착한포장,PNA38458-26년4월_재고생산,PO071975,MM00206999,STCK_PT1093-유광덮개파우치_투명_000-3,유광덮개파우치(투명),,,0 checked out of 1,,3000,,0 checked out of 1,690000,0,690000,Package Parts,건별,\0,26년 4월,2026.4.27,,2026.4.21,26.4.20-4.24_착한포장,2026.4.23,,₩0,,1,₩759000,지출완료,253,690000,,입하완료
PNA51438_데코 스티커_A1,2026.4.15,김민지,주식회사 케이원랩(KWON LAB),PNA51438-뷰티셀렉션,PO071920,MM00206698,"DECO_PT2373-데코스티커_화이트+디지털풀컬러,DECO_PT2375-OPP(전용)_100-17,DECO_PT2481-데코스티커_추상적산출물",데코 스티커,,-,0 checked out of 1,,100,100,0 checked out of 3,139000,0,139000,"Product Parts, Package Parts, Phantom Parts",정기(월),\340000,26년 4월,2026.4.24,,2026.4.23,26.4월 사용분_주식회사 케이원랩(KWON LAB),2026.4.30,,₩0,,1,₩0,지출완료,1529,139000,,입하완료
PNA51559_Simple 슬라이드 지퍼백_A1,2026.4.15,김민지,개미기획,PNA51559-성원아이북랜드,PO071966,MM00206963,"SZBT_PT0580-슬라이드지퍼백(커스텀인쇄)(Medium)_반투명_100-3,SZBT_PT0581-실크_150x200_Simple슬라이드지퍼백_개미기획[슬라이드지퍼백],SZBT_PT2485-슬라이드지퍼백_추상적산출물",실크(Simple 슬라이드지퍼백),,-,0 checked out of 1,,151,150,0 checked out of 3,90400,0,90400,"Package Parts, Printing Parts, Phantom Parts",정기(격주),\495000,26년 4월,2026.4.22,,2026.4.22,26.4.27-5.1_개미기획,2026.4.30,,₩0,,1,₩8884260,지출완료,659,90400,,입하완료
PNA38458_0415_2861,2026.4.15,김민지,엔엠텍코리아주식회사,PNA38458-26년4월_재고생산,PO071965,MM00206938,STCK_PT2405-베케이션여권케이스,베케이션여권케이스,,,0 checked out of 1,,1000,,0 checked out of 1,4100000,0,4100000,Product Parts,정기(월),\0,26년 4월,2026.5.13,,2026.5.13,26.4.27-5.1_엔엠텍코리아주식회사,2026.4.30,,₩0,,1,₩4554440,지출완료,4510,4100000,,입하완료
PNA51559_아이콘 펜_B1,2026.4.15,육승미,올댓프린팅,PNA51559-성원아이북랜드,PO071968,MM00206961,"IIKP_PT2962-아이콘펜(클립)_화이트,IIKP_PT3791-아이콘펜(클립)과아크릴아이콘,IIKP_PT2960-아크릴아이콘_투명[아이콘펜]",아크릴아이콘(아이콘 펜),,-,0 checked out of 1,,155,150,0 checked out of 3,232500,0,232500,Product Parts,정기(월),\0,26년 4월,2026.4.23,,2026.4.21,26.5.11-5.15_올댓프린팅,2026.5.14,,₩0,,1,₩7535374,지출완료,1650,232500,,입하완료
PNA51631_스타트 씨드키트_A1,2026.4.15,육승미,그리닉,PNA51631-제뉴원사이언스,PO071970,MM00206992,"SEED_PT2126-압축토,SEED_PT2121-캡슐씨앗(케일),SEED_PT2122-약포지(전용)(케일)_반투명,SEED_PT2543-캡슐씨앗_추상적산출물",캡슐씨앗+압축토 세트(스타트 씨드키트),,-,0 checked out of 1,,505,500,0 checked out of 4,411575,0,411575,"Product Parts, Package Parts, Phantom Parts",건별,\550000,26년 4월,2026.4.21,,2026.4.21,26.4.27-5.1_그리닉,2026.4.30,,₩0,,1,₩411575,지출완료,815,374159,,입하완료
PNA51631_스타트 씨드키트_D1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51631-제뉴원사이언스,PO071971,MM00206995,SEED_PT2119-웰컴페이퍼(커스텀인쇄)_화이트+디지털풀컬러_000-7,웰컴페이퍼(스타트 씨드키트),,-,0 checked out of 1,,530,500,0 checked out of 1,63600,0,63600,Package Parts,정기(월),\150000,26년 4월,2026.4.17,,2026.4.17,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,132,63600,,입하완료
PNA51631_스타트 씨드키트_B1,2026.4.15,육승미,공방플러스위드,PNA51631-제뉴원사이언스,PO071969,MM00206996,SEED_PT2124-우드사인,우드사인(스타트 씨드키트),,-,0 checked out of 1,,500,500,0 checked out of 1,250000,10000,260000,Product Parts,건별,\450000,26년 4월,2026.4.21,,2026.4.21,26.4.27-5.1_공방플러스위드,2026.4.30,,₩0,,1,₩286000,지출완료,572,260000,,입하완료
PNA51631_스타트 씨드키트_C1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51631-제뉴원사이언스,PO071972,MM00206988,SEED_PT2120-브랜딩택(커스텀인쇄)_화이트+디지털풀컬러_000-2,브랜딩택(스타트 씨드키트),,-,0 checked out of 1,,530,500,0 checked out of 1,95400,0,95400,Package Parts,정기(월),\0,26년 4월,2026.4.17,,2026.4.17,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,198,95400,,입하완료
PNA51452_라이트 샤오미펜_C1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51452-국가안보전략연구원,PO071974,MM00206997,LXMP_PT4593-배경지(커스텀인쇄)_화이트+디지털풀컬러[유광덮개파우치],배경지(라이트 샤오미펜),,-,0 checked out of 1,,1050,1000,0 checked out of 1,262500,0,262500,Package Parts,정기(월),\400000,26년 4월,2026.4.20,,2026.4.20,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,275,262500,,입하완료
PNA51400_몰스킨 데일리 노트_A1,2026.4.15,김민정,(주) 모나미,PNA51400-버즈빌,PO071958,MM00206899,MOLN_PT4975-몰스킨노트(룰드/하드/L)_블랙,몰스킨노트(블랙/룰드/하드/L),,-,0 checked out of 1,,36,35,0 checked out of 1,824040,0,824040,Product Parts,정기(월),\1470000,26년 4월,2026.4.16,,2026.4.16,26.5.18-5.22_(주) 모나미,2026.5.21,,₩0,,1,₩906444,지출완료,25179,824040,,입하완료
PNA51623_데일리짐색(단품)_A1,2026.4.15,김민지,(주)승화파트너스,PNA51623-메디힐(본제작),PO071957,MM00206885,"DLYG_PT4027-데일리짐색_추상적산출물,DLYG_PT4028-데일리짐색,DLYG_PT3364-케어라벨(전용)_나일론크로스+블랙인쇄,DLYG_PT4031-패브릭디지털_(주)승화파트너스,DLYG_PT4030-데일리짐색_바이어스/스트링_블랙",데일리짐색,,-,0 checked out of 1,,101,100,0 checked out of 5,639330,0,639330,"Phantom Parts, Product Parts, Printing Parts",정기(격주),\960000,26년 4월,2026.4.24,,2026.4.23,26.5.11-5.15_(주)승화파트너스,2026.5.12,,₩0,,1,₩41324510,지출완료,6963,639330,,입하완료
PNA38458_0415_5501,2026.4.15,김하은,(주)영인기프트,PNA38458-26년4월_재고생산,PO071963,MM00206905,STCK_PT4400-라이트샤오미펜_화이트,라이트샤오미펜(화이트),,,0 checked out of 1,,5000,,0 checked out of 1,2650000,0,2650000,Product Parts,건별,\0,26년 4월,2026.4.16,,2026.4.15,26.4.20-4.24_(주)영인기프트,2026.4.23,,₩0,,1,₩3434823,지출완료,583,2650000,,입하완료
PNA51400_몰스킨 데일리 노트_C1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51400-버즈빌,PO071960,MM00206897,MOLN_PT4983-띠지(커스텀인쇄)_화이트+디지털풀컬러,띠지(몰스킨 데일리 노트),,-,0 checked out of 1,,40,35,0 checked out of 1,14000,0,14000,Package Parts,정기(월),\21000,26년 4월,2026.4.20,,2026.4.20,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,385,14000,,입하완료
PNA51400_몰스킨 데일리 노트_B1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51400-버즈빌,PO071961,MM00206901,MOLN_PT4987-웰컴페이퍼(커스텀인쇄)_반투명+블랙인쇄,웰컴페이퍼(몰스킨 데일리 노트),,-,0 checked out of 1,,40,35,0 checked out of 1,14000,0,14000,Package Parts,정기(월),\35000,26년 4월,2026.4.20,,2026.4.17,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,385,14000,,입하완료
PNA51400_블랙 쇼핑백_B1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51400-버즈빌,PO071962,MM00206900,BSPB_PT1075-브랜딩택(커스텀인쇄)_화이트+디지털풀컬러_000-1,브랜딩택,,-,0 checked out of 1,,40,35,0 checked out of 1,11200,0,11200,Package Parts,정기(월),\52500,26년 4월,2026.4.20,,2026.4.20,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,308,11200,,입하완료
PNA50379_레더스킨다이어리(표준)_A1,2026.4.15,김민지,주식회사 디자인오엔,PNA50379-자라리테일코리아,PO069946,MM00196615,"LSKD_PT0833-레더스킨다이어리_블랙,LSKD_PT2511-레더스킨다이어리_추상적산출물",레더스킨다이어리+인쇄,,-,0 checked out of 1,,160,150,0 checked out of 2,0,0,0,"Product Parts, Phantom Parts",정기(월),\1740000,26년 2월,,,,26.3.2-3.6_주식회사 디자인오엔,2026.3.5,,₩0,,1,₩33499400,지출완료,0,0,,
PNA50880_레더스킨다이어리(커스텀)_B1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA50880-덱스레보,PO071889,MM00206554,LSKD_PT2980-샘플_교정용무선제본(레더스킨다이어리),샘플_교정용무선제본(레더스킨다이어리),,-,0 checked out of 1,,2,1000,0 checked out of 1,30000,0,30000,Product Parts,정기(월),\0,26년 4월,2026.4.17,,,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,16500,30000,,입하완료
PNA51417_브랜드-잇_A1,2026.4.15,이난영,(주)청산인쇄,PNA51417-비올,PO071944,MM00206768,"BRDT_PT1029-브랜드잇_커버(그문드비)_컬러,BRDT_PT2527-브랜드잇_커버_추상적산출물,BRDT_PT1906-색박(음각)_50x50_청산인쇄[브랜드잇_커버]",커버(브랜드-잇_인쇄포함),,-,0 checked out of 1,,100,100,0 checked out of 3,264000,0,264000,"Product Parts, Phantom Parts, Printing Parts",정기(월),\320000,26년 4월,2026.4.24,,2026.4.17,26.5.18-5.22_(주)청산인쇄,2026.5.21,,₩0,,1,₩17785900,지출완료,2904,264000,,입하완료
PNA51482_포켓 마켓백_A1,2026.4.15,김민지,유어백,PNA51482-풀무원식품,PO071953,"MM00206872,MM00208780","PKMK_PT3139-포켓마켓백_추상적산출물,PKMK_PT3161-완제품공임(포켓마켓백)_유어백,PKMK_PT4601-포켓마켓백_블랙(ver2),PKMK_PT3136-실크_실버1색_가방단면.포켓단면_유어백",포켓마켓백,,-,0 checked out of 2,재제작,1204,1200,1 checked out of 4,6622000,30000,6652000,"Phantom Parts, Printing Parts, Product Parts",건별,\8280000,26년 5월,"2026.4.28, 2026.5.13",,"2026.4.27, 2026.5.7",26.5.18-5.22_유어백,2026.5.21,,₩0,,1,₩17496215,지출완료,6077,6652000,,"입하완료,입하완료"
PNA51329_슬로건다이어리(표준)_A2,2026.4.15,김민지,유엘상사,PNA51329-파라타항공,PO071955,MM00206877,"SLGN_PT2550-슬로건다이어리(불박인쇄)_추상적산출물,SLGN_PT1234-공박(음각)_130x190_유엘상사[슬로건다이어리]",불박(슬로건 다이어리),,-,0 checked out of 1,,101,100,0 checked out of 2,160000,50000,210000,"Phantom Parts, Printing Parts",정기(월),\320000,26년 4월,2026.4.17,,2026.4.16,26.4.27-5.1_유엘상사,2026.4.30,,₩0,,1,₩2327300,지출완료,2287,210000,,입하완료
PNA51529_브랜디드 피규어_A1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51529-서울우유협동조합(카드트레이피규어세트),PO071952,MM00206865,BRPR_PT4433-배경지(커스텀인쇄)(기본)_화이트+디지털풀컬러[OPP],배경지(기본),,-,0 checked out of 1,,110,100,0 checked out of 1,33000,0,33000,Package Parts,정기(월),\50000,26년 4월,2026.4.20,,2026.4.20,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,330,33000,,입하완료
PNA51529_카드트레이 피규어 세트_A1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51529-서울우유협동조합(카드트레이피규어세트),PO071949,MM00206866,CTPS_PT4625-배경지(커스텀인쇄)_화이트+디지털풀컬러[지퍼백],배경지(카드트레이 피규어 세트),,-,0 checked out of 1,,110,100,0 checked out of 1,38500,0,38500,Package Parts,정기(월),\50000,26년 4월,2026.4.20,,2026.4.20,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,385,38500,,입하완료
PNA51529_카드트레이 피규어 세트_D1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51529-서울우유협동조합(카드트레이피규어세트),PO071948,MM00206864,CTPS_PT4632-사각스티커(커스텀인쇄)_화이트+디지털풀컬러[오픈박스],사각스티커(카드트레이 피규어 세트),,-,0 checked out of 1,,110,100,0 checked out of 1,18700,0,18700,Package Parts,정기(월),\50000,26년 4월,2026.4.17,,2026.4.17,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,187,18700,,입하완료
PNA51529_카드트레이 피규어 세트_B1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51529-서울우유협동조합(카드트레이피규어세트),PO071950,MM00206861,CTPS_PT4631-웰컴페이퍼(커스텀인쇄)(small)_화이트+디지털풀컬러[오픈박스],웰컴페이퍼(small),,-,0 checked out of 1,,110,100,0 checked out of 1,19800,0,19800,Package Parts,정기(월),\40000,26년 4월,2026.4.17,,2026.4.17,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,198,19800,,입하완료
PNA51482_포켓 마켓백_B1,2026.4.15,육승미,서울디지털인쇄협동조합,PNA51482-풀무원식품,PO071954,MM00206871,PKMK_PT3138-핸들슬리브(커스텀인쇄)_화이트+디지털풀컬러,핸들슬리브(포켓 마켓백),,-,0 checked out of 1,,1250,1200,0 checked out of 1,625000,0,625000,Package Parts,정기(월),\0,26년 4월,2026.4.27,,2026.4.20,26.5.11-5.15_서울디지털인쇄협동조합,2026.5.14,,₩0,,1,₩23195029,지출완료,550,625000,,입하완료
PNA51529_카드트레이 피규어 세트_A2,2026.4.15,육승미,엠알오즈(MROZ),PNA51529-서울우유협동조합(카드트레이피규어세트),PO071947,MM00206860,"CTPS_PT4618-카드트레이피규어세트_추상적산출물,CTPS_PT4621-카드트레이피규어세트_레드,CTPS_PT1492-지퍼팩(기성)_100-1",카드트레이피규어세트,,-,0 checked out of 1,,101,100,0 checked out of 3,424200,17906,442106,"Phantom Parts, Product Parts, Package Parts",정기(월),\600000,26년 4월,2026.4.27,,2026.4.23,26.5.11-5.15_엠알오즈(MROZ),2026.5.14,,₩0,,1,₩55421770,지출완료,4815,442106,,입하완료
