파츠번호,년월,판매수량,품절주수
PT4759,2026-07,200,0
PT4769,2025-06,100,0
PT4769,2025-07,943,0
PT4769,2025-08,100,0
PT4769,2025-09,2735,0
PT4769,2025-10,300,0
PT4769,2025-11,860,0
PT4769,2025-12,2050,0
PT4769,2026-01,780,0
PT4769,2026-02,382,0
PT4769,2026-03,1340,0
PT4769,2026-04,635,0
PT4769,2026-05,450,0
PT4769,2026-06,457,0
PT4769,2026-07,350,0
PT4844,2025-06,950,0
PT4844,2025-07,300,0
PT4844,2025-09,650,0
PT4844,2025-10,1000,0
PT4844,2025-11,800,0
PT4844,2025-12,786,0
PT4844,2026-01,1770,0
PT4844,2026-02,180,0
PT4844,2026-03,200,0
PT4844,2026-04,1410,0
PT4844,2026-05,460,0
PT4844,2026-06,580,0
PT4844,2026-07,200,0
PT4646,2025-02,350,0
PT4646,2025-03,430,0
PT4646,2025-04,1133,0
PT4646,2025-05,300,0
PT4646,2025-06,250,0
PT4646,2025-07,150,0
PT4646,2025-08,400,0
PT4646,2025-09,875,0
PT4646,2025-10,450,0
PT4646,2025-11,2740,0
PT4646,2025-12,100,0
PT4646,2026-01,778,0
PT4646,2026-02,1532,0
PT4646,2026-03,555,0
PT4646,2026-04,630,0
PT4646,2026-05,364,0
PT4646,2026-06,300,0
PT4646,2026-07,50,0
PT2131,2025-01,150,0
PT2131,2025-02,350,0
PT2131,2025-03,500,0
PT2131,2025-04,400,0
PT2131,2025-05,319,0
PT2131,2025-06,440,0
PT2131,2025-07,500,0
PT2131,2025-08,51,0
PT2131,2025-09,317,0
PT2131,2025-10,100,0
PT0588,2025-01,5265,0
PT0588,2025-02,2068,0
PT0588,2025-03,1575,0
PT0588,2025-04,3056,0
PT0588,2025-05,2900,0
PT0588,2025-06,1567,0
PT0588,2025-07,2120,0
PT0588,2025-08,1768,0
PT0588,2025-09,1403,0
PT0588,2025-10,3022,0
PT0588,2025-11,3093,0
PT0588,2025-12,2861,0
PT0588,2026-01,1290,0
PT0588,2026-02,2080,0
PT0588,2026-03,2130,0
PT0588,2026-04,1330,0
PT0588,2026-05,1935,0
PT0588,2026-06,1460,0
PT0588,2026-07,455,0
PT0996,2025-01,775,0
PT0996,2025-02,915,0
PT0996,2025-03,970,0
PT0996,2025-04,400,0
PT0996,2025-05,790,0
PT0996,2025-06,200,0
PT0996,2025-07,400,0
PT0996,2025-08,400,0
PT0996,2025-09,220,0
PT0996,2025-10,800,0
PT0996,2025-11,300,0
PT0996,2025-12,320,0
PT0996,2026-01,400,0
PT0996,2026-02,100,0
PT0996,2026-03,350,0
PT0996,2026-04,100,0
PT0996,2026-05,100,0
PT0996,2026-06,400,0
PT1046,2025-01,2000,0
PT1046,2025-02,100,0
PT1046,2025-03,740,0
PT1046,2025-04,1136,0
PT1046,2025-05,700,0
PT1046,2025-06,900,0
PT1046,2025-07,1210,0
PT1046,2025-08,100,0
PT1046,2025-09,353,0
PT1046,2025-10,1250,0
PT1046,2025-11,1243,0
PT1046,2025-12,2002,0
PT1046,2026-01,630,0
PT1046,2026-02,500,0
PT1046,2026-03,1130,0
PT1046,2026-04,500,0
PT1046,2026-05,905,0
PT1046,2026-06,1250,0
PT1046,2026-07,100,0
PT2169,2025-02,600,0
PT2169,2025-03,100,0
PT2169,2025-04,320,0
PT2169,2025-05,100,0
PT2169,2025-07,170,0
PT2169,2025-08,50,0
PT2169,2025-09,50,0
PT2169,2025-10,100,0
PT2169,2025-11,220,0
PT2169,2025-12,300,0
PT2169,2026-01,150,0
PT2169,2026-03,300,0
PT2169,2026-04,370,0
PT2169,2026-05,120,0
PT2169,2026-06,50,0
PT2169,2026-07,100,0
PT2995,2025-02,600,0
PT2995,2025-03,100,0
PT2995,2025-04,320,0
PT2995,2025-05,100,0
PT2995,2025-07,150,0
PT2995,2025-08,50,0
PT2995,2025-09,50,0
PT2995,2025-10,100,0
PT2995,2025-11,220,0
PT2995,2025-12,300,0
PT2995,2026-01,150,0
PT2995,2026-03,300,0
PT2995,2026-04,370,0
PT2995,2026-05,120,0
PT2995,2026-06,50,0
PT2995,2026-07,100,0
PT3200,2025-01,502,0
PT3200,2025-02,130,0
PT3200,2025-03,100,0
PT3200,2025-04,250,0
PT3200,2025-06,150,0
PT3200,2025-07,320,0
PT3200,2025-09,300,0
PT3200,2025-11,440,0
PT3200,2025-12,160,0
PT3200,2026-01,1350,0
PT3200,2026-02,50,0
PT3200,2026-03,50,0
PT3200,2026-04,720,0
PT3200,2026-06,100,0
PT3200,2026-07,850,0
PT3201,2025-01,502,0
PT3201,2025-02,130,0
PT3201,2025-03,100,0
PT3201,2025-04,250,0
PT3201,2025-06,150,0
PT3201,2025-07,320,0
PT3201,2025-09,300,0
PT3201,2025-11,440,0
PT3201,2025-12,160,0
PT3201,2026-01,1350,0
PT3201,2026-02,50,0
PT3201,2026-03,50,0
PT3201,2026-04,500,0
PT3201,2026-07,850,0
PT3202,2025-02,130,0
PT3202,2025-03,100,0
PT3202,2025-06,100,0
PT3202,2025-09,100,0
PT3202,2026-04,400,0
PT3203,2025-01,202,0
PT3203,2025-04,250,0
PT3203,2025-12,100,0
PT3203,2026-01,1350,0
PT3203,2026-04,220,0
PT3203,2026-06,100,0
PT3203,2026-07,750,0
PT4393,2025-01,300,0
PT4393,2025-06,50,0
PT4393,2025-07,320,0
PT4393,2025-09,100,0
PT4393,2025-11,440,0
PT4393,2025-12,60,0
PT4393,2026-02,50,0
PT4393,2026-03,50,0
PT4393,2026-04,100,0
PT4393,2026-07,100,0
PT4394,2025-01,300,0
PT4394,2025-06,50,0
PT4394,2025-07,320,0
PT4394,2025-09,100,0
PT4394,2025-11,440,0
PT4394,2025-12,60,0
PT4394,2026-02,50,0
PT4394,2026-03,50,0
PT4394,2026-04,100,0
PT4394,2026-07,100,0
PT4395,2025-01,300,0
PT4395,2025-06,50,0
PT4395,2025-07,320,0
PT4395,2025-09,100,0
PT4395,2025-11,440,0
PT4395,2025-12,60,0
PT4395,2026-02,50,0
PT4395,2026-03,50,0
PT4395,2026-04,100,0
PT4395,2026-07,100,0
PT1787,2025-02,420,0
PT1787,2025-03,380,0
PT1787,2025-05,200,0
PT1787,2025-06,300,0
PT1787,2025-09,500,0
PT1787,2025-10,250,0
PT1787,2025-11,1100,0
PT1787,2025-12,850,0
PT1787,2026-01,250,0
PT1787,2026-03,300,0
PT1787,2026-04,200,0
PT1787,2026-05,550,0
PT1787,2026-06,100,0
PT1787,2026-07,100,0
PT0501,2025-01,0,5
PT0501,2025-02,0,1
PT0501,2025-03,300,0
PT0501,2025-04,318,0
PT0501,2025-05,195,0
PT0501,2025-07,350,0
PT0501,2025-08,1850,0
PT0501,2025-09,353,0
PT0501,2025-10,240,0
PT0501,2025-11,120,0
PT0501,2025-12,992,0
PT0501,2026-01,750,0
PT0501,2026-02,50,0
PT0501,2026-04,170,0
PT0501,2026-05,150,0
PT0501,2026-06,280,0
PT0501,2026-07,100,0
PT4795,2026-04,440,0
PT4795,2026-05,425,0
PT4795,2026-06,1335,0
PT4795,2026-07,150,0
PT4792,2026-02,1450,0
PT4792,2026-03,1217,0
PT4792,2026-04,600,0
PT4792,2026-05,200,0
PT4792,2026-06,1250,0
PT4830,2026-05,75,0
PT4830,2026-06,372,0
PT4842,2026-05,75,0
PT4842,2026-06,372,0
PT4843,2026-05,75,0
PT4843,2026-06,50,0
PT4856,2026-03,320,0
PT4865,2026-03,320,0
PT4870,2026-03,320,0
PT5017,2026-06,107,0
PT5264,2026-04,150,0
PT5264,2026-05,50,0
PT5361,2026-05,156,0
PT5361,2026-06,515,0
PT5361,2026-07,110,0
PT5311,2026-05,50,0
PT5311,2026-06,250,0
PT5311,2026-07,50,0
PT5313,2026-05,50,0
PT5313,2026-06,50,0
PT5313,2026-07,250,0
PT5289,2026-04,240,0
PT5289,2026-05,220,0
PT5289,2026-06,100,0
PT5289,2026-07,90,0
PT4905,2026-06,207,0
PT4905,2026-07,300,0
PT4899,2026-05,150,0
PT4899,2026-06,107,0
PT4819,2026-05,500,0
PT4819,2026-06,550,0
PT4819,2026-07,600,0
PT5385,2026-05,325,0
PT5385,2026-07,600,0
PT5383,2026-05,1160,0
PT5383,2026-06,490,0
PT5383,2026-07,100,0
PT5309,2026-06,100,0
PT5309,2026-07,300,0
PT1617,2025-01,159,0
PT1617,2025-02,600,0
PT1617,2025-03,100,0
PT1617,2025-04,250,0
PT1617,2025-05,300,0
PT1617,2025-06,110,0
PT1617,2025-07,600,0
PT1617,2025-09,330,0
PT1617,2025-10,100,0
PT1617,2025-11,700,0
PT1617,2025-12,1085,3
PT1617,2026-01,402,0
PT1617,2026-02,100,0
PT1617,2026-03,329,0
PT1617,2026-04,850,0
PT1617,2026-05,300,0
PT5314,2026-05,200,0
PT5314,2026-07,200,0
PT5315,2026-05,100,0
PT5315,2026-07,200,0
PT5316,2026-05,200,0
PT5316,2026-07,200,0
PT5430,2026-06,300,0
PT5430,2026-07,100,0
PT5412,2026-06,492,0
PT5412,2026-07,250,0
PT5465,2026-06,492,0
PT5465,2026-07,250,0
PT5408,2026-06,200,0
PT5408,2026-07,270,0
PT5021,2026-07,0,1
PT1618,2025-12,0,3
PT4922,2025-08,371,0
PT4922,2025-10,255,0
PT4922,2025-11,20,0
PT4922,2026-01,50,0
PT4922,2026-06,125,0
PT1312,2025-01,293,0
PT1312,2025-02,100,0
PT1312,2025-04,200,0
PT1312,2025-05,700,0
PT1312,2025-06,100,0
PT1312,2025-07,400,0
PT1312,2025-08,220,0
PT1312,2025-09,740,0
PT1312,2025-10,829,0
PT1312,2025-11,100,0
PT1312,2025-12,900,0
PT1312,2026-01,450,0
PT1312,2026-02,103,0
PT1312,2026-03,314,0
PT1312,2026-04,400,0
PT1312,2026-05,1000,0
PT1312,2026-06,1400,0
PT1603,2025-01,200,0
PT1603,2025-03,700,0
PT1603,2025-04,500,0
PT1603,2025-05,1700,0
PT1603,2025-06,200,0
PT1603,2025-07,400,0
PT1603,2025-08,320,0
PT1603,2025-09,1530,0
PT1603,2025-10,540,0
PT1603,2025-12,730,0
PT1603,2026-01,600,0
PT1603,2026-02,1300,0
PT1603,2026-03,1310,0
PT1603,2026-04,220,0
PT1603,2026-06,300,0
PT1603,2026-07,4300,0
PT0895,2025-01,659,0
PT0895,2025-02,1450,0
PT0895,2025-03,2000,0
PT0895,2025-04,1725,0
PT0895,2025-05,1000,0
PT0895,2025-06,260,0
PT0895,2025-07,800,0
PT0895,2025-08,920,0
PT0895,2025-09,1770,0
PT0895,2025-10,800,0
PT0895,2025-11,1770,0
PT0895,2025-12,3510,0
PT0895,2026-01,1002,0
PT0895,2026-02,2452,0
PT0895,2026-03,2928,0
PT0895,2026-04,3520,0
PT0895,2026-05,920,0
PT0895,2026-06,600,0
PT0895,2026-07,1920,0
PT1317,2025-02,100,0
PT1317,2025-04,200,0
PT1317,2025-06,140,0
PT1317,2025-07,530,0
PT1317,2025-08,100,0
PT1317,2025-09,100,0
PT1317,2025-10,120,0
PT1317,2025-11,200,0
PT1317,2026-01,500,0
PT1317,2026-02,100,0
PT1317,2026-04,100,0
PT1317,2026-05,300,0
PT1317,2026-06,250,0
PT1314,2025-03,240,0
PT1314,2025-04,250,0
PT1314,2025-05,300,0
PT1314,2025-06,500,0
PT1314,2025-07,661,0
PT1314,2025-09,200,0
PT1314,2025-11,50,0
PT1314,2026-02,150,0
PT1314,2026-03,270,0
PT1314,2026-04,200,0
PT1314,2026-05,480,0
PT1314,2026-06,200,0
PT0988,2025-01,200,0
PT0988,2025-03,100,0
PT0988,2025-07,100,0
PT0988,2025-08,200,0
PT0988,2025-09,1000,0
PT0988,2025-12,100,0
PT0988,2026-03,200,0
PT1318,2025-01,700,0
PT1318,2025-02,5296,0
PT1318,2025-03,700,0
PT1318,2025-04,4560,0
PT1318,2025-05,4373,0
PT1318,2025-06,1899,0
PT1318,2025-07,1840,0
PT1318,2025-08,3875,0
PT1318,2025-09,5303,0
PT1318,2025-10,5270,0
PT1318,2025-11,4762,0
PT1318,2025-12,2320,0
PT1318,2026-01,2330,0
PT1318,2026-02,4450,0
PT1318,2026-03,5000,0
PT1318,2026-04,2701,0
PT1318,2026-05,1554,0
PT1318,2026-06,2796,0
PT1318,2026-07,650,0
PT1319,2025-01,200,0
PT1319,2025-02,107,0
PT1319,2025-05,450,0
PT1319,2025-06,375,0
PT1319,2025-07,600,0
PT1319,2025-09,200,0
PT1319,2025-10,1000,0
PT1319,2025-11,1300,0
PT1319,2025-12,400,0
PT1319,2026-01,200,0
PT1319,2026-02,250,0
PT1319,2026-03,400,0
PT1319,2026-04,65,0
PT1319,2026-05,530,0
PT1319,2026-06,570,0
PT1414,2025-01,300,0
PT1414,2025-02,200,0
PT1414,2025-03,800,0
PT1414,2025-04,150,0
PT1414,2025-05,100,0
PT1414,2025-06,600,0
PT1414,2025-07,750,0
PT1414,2025-08,1020,0
PT1414,2025-09,810,0
PT1414,2025-10,450,0
PT1414,2025-11,300,0
PT1414,2025-12,560,0
PT1414,2026-01,470,0
PT1414,2026-02,960,0
PT1414,2026-03,380,0
PT1414,2026-04,407,0
PT1414,2026-05,175,0
PT1414,2026-06,50,0
PT2300,2025-01,170,0
PT2300,2025-02,786,0
PT2300,2025-04,420,0
PT2300,2025-05,150,0
PT2300,2025-06,450,0
PT2300,2025-08,120,0
PT2300,2025-09,322,0
PT2300,2025-10,750,0
PT2300,2025-11,1200,0
PT2300,2025-12,762,0
PT2300,2026-01,200,0
PT2300,2026-03,340,0
PT2300,2026-04,200,0
PT2300,2026-05,200,0
PT2300,2026-07,40,0
PT3389,2025-01,660,0
PT3389,2025-02,150,0
PT3389,2025-03,70,0
PT3389,2025-04,250,0
PT3389,2025-05,120,0
PT3389,2025-06,120,0
PT3389,2025-08,250,0
PT3389,2025-09,890,0
PT3389,2025-10,2610,0
PT3389,2025-11,6514,0
PT3389,2025-12,7674,0
PT3389,2026-01,2250,0
PT3389,2026-02,1320,0
PT3389,2026-03,150,0
PT4723,2025-12,420,0
PT4723,2026-01,170,0
PT4723,2026-03,31,0
PT4723,2026-04,340,0
PT4723,2026-06,130,0
PT4723,2026-07,50,0
PT4724,2025-12,120,0
PT4724,2026-01,170,0
PT4724,2026-03,30,0
PT4724,2026-04,340,0
PT4724,2026-06,130,0
PT4725,2025-12,120,0
PT4725,2026-01,170,0
PT4725,2026-03,30,0
PT4725,2026-04,340,0
PT4725,2026-06,130,0
PT4707,2025-08,2970,0
PT4707,2025-09,1950,0
PT4707,2025-10,200,0
PT4707,2025-11,3300,0
PT4707,2025-12,1585,0
PT4707,2026-01,1746,0
PT4707,2026-02,18,0
PT4707,2026-03,1900,0
PT4707,2026-04,1470,0
PT4707,2026-05,600,0
PT4707,2026-06,600,0
PT1664,2025-03,0,2
PT1664,2025-04,0,4
PT1664,2025-05,0,5
PT1664,2025-06,0,4
PT1664,2025-07,0,4
PT1664,2025-08,0,5
PT1664,2025-09,0,4
PT1664,2025-10,0,5
PT1664,2025-11,0,4
PT1664,2025-12,0,3
PT1650,2025-03,0,2
PT1650,2025-04,0,4
PT1650,2025-05,0,5
PT1650,2025-06,0,4
PT1650,2025-07,0,4
PT1650,2025-08,0,5
PT1650,2025-09,0,4
PT1650,2025-10,0,5
PT1650,2025-11,0,4
PT1650,2025-12,0,3
PT1212,2025-05,0,1
PT1212,2025-06,0,4
PT1212,2025-07,0,4
PT1212,2025-08,0,5
PT1212,2025-09,0,4
PT1212,2025-10,0,5
PT1212,2025-11,0,4
PT1212,2025-12,0,4
PT1221,2025-07,0,1
PT1221,2025-08,0,5
PT1221,2025-09,0,4
PT1221,2025-10,0,5
PT1221,2025-11,0,4
PT1221,2025-12,0,4
PT1213,2025-07,0,1
PT1213,2025-08,0,5
PT1213,2025-09,0,4
PT1213,2025-10,0,5
PT1213,2025-11,0,4
PT1213,2025-12,0,4
PT2474,2025-02,0,1
PT2474,2025-03,0,2
PT2474,2025-05,0,1
PT2474,2025-06,0,4
PT2474,2025-07,0,4
PT2474,2025-08,0,5
PT2474,2025-09,0,2
PT1211,2025-03,0,2
PT1211,2025-04,0,4
PT1211,2025-05,0,5
PT1211,2025-06,0,4
PT1211,2025-07,0,3
PT1202,2025-01,0,3
PT1202,2025-03,0,1
PT1202,2025-07,0,1
PT1202,2025-08,0,3
PT1202,2025-10,0,5
PT1202,2025-11,0,4
PT1200,2025-02,0,1
PT1200,2025-03,0,3
PT1200,2025-05,0,1
PT1200,2025-06,0,4
PT1200,2025-07,0,4
PT1200,2025-08,0,3
PT1199,2025-05,0,3
PT1199,2025-06,0,4
PT1199,2025-07,0,4
PT1199,2025-08,0,3
PT1204,2025-10,0,5
PT1204,2025-11,0,4
PT1204,2025-12,0,4
PT4263,2025-01,0,3
PT4263,2025-02,0,4
PT4263,2025-09,0,2
PT4263,2025-10,0,4
PT1220,2025-09,0,4
PT1220,2025-10,0,5
PT1220,2025-11,0,2
PT1205,2025-09,0,4
PT1205,2025-10,0,5
PT1205,2025-11,0,2
PT4796,2025-06,0,4
PT4796,2025-07,0,4
PT4796,2025-12,0,3
PT0804,2025-01,0,3
PT0804,2025-02,0,4
PT0804,2025-03,0,3
PT0806,2025-01,0,3
PT0806,2025-02,0,4
PT0806,2025-03,0,3
PT0797,2025-01,0,3
PT0797,2025-02,0,4
PT0797,2025-03,0,3
PT0789,2025-01,0,3
PT0789,2025-02,0,4
PT0789,2025-03,0,3
PT0805,2025-01,0,3
PT0805,2025-02,0,4
PT0805,2025-03,0,3
PT0814,2025-01,0,3
PT0814,2025-02,0,4
PT0814,2025-03,0,3
PT0808,2025-01,0,3
PT0808,2025-02,0,4
PT0808,2025-03,0,3
PT0807,2025-01,0,3
PT0807,2025-02,0,4
PT0807,2025-03,0,3
PT5103,2025-11,0,4
PT5103,2025-12,0,2
PT4262,2025-09,0,2
PT4262,2025-10,0,4
PT4680,2025-02,0,3
PT4680,2025-03,0,2
PT3149,2025-11,0,4
PT3149,2025-12,0,1
PT4681,2025-02,0,3
PT4681,2025-03,0,2
PT4679,2025-02,0,3
PT4679,2025-03,0,2
PT0714,2025-06,0,2
PT0714,2025-07,0,2
PT1164,2025-04,0,1
PT1164,2025-05,0,3
PT1163,2025-04,0,1
PT1163,2025-05,0,3
PT1162,2025-04,0,1
PT1162,2025-05,0,3
PT0713,2025-06,0,2
PT0713,2025-07,0,2
PT3442,2025-06,0,2
PT3442,2025-07,0,2
PT3007,2025-06,0,2
PT3007,2025-07,0,2
PT4900,2025-09,0,3
PT4901,2025-09,0,3
PT1682,2025-01,0,3
PT1685,2025-01,0,3
PT1684,2025-01,0,3
PT1203,2025-11,0,2
PT4657,2025-04,0,2
PT4332,2025-10,0,2
PT2803,2025-11,0,2
PT3267,2025-09,0,2
PT3086,2025-12,0,2
PT3268,2025-09,0,2
PT1024,2025-06,0,1
PT3446,2025-03,0,1
